key	key	key	key	key	key	key
1001	02	Kijowska	2201	52.249078	21.044443	Z\\u0105bkowska
1001	03	Kijowska	2201	52.248998	21.043983	al.Zieleniecka
1001	03	Kijowska	2201	52.248928	21.044169	al.Zieleniecka
1001	04	Kijowska	2201	52.249905	21.041726	Z\\u0105bkowska
1001	04	Kijowska	2201	52.249968	21.041587	Z\\u0105bkowska
1001	04	Kijowska	2201	52.249969	21.041588	Z\\u0105bkowska
1001	05	Kijowska	1203	52.250319	21.043861	al.Zieleniecka
1001	06	Kijowska	1203	52.250008	21.043710	Dw.Wschodni (Kijowska)
1001	06	Kijowska	1203	52.250078	21.043848	Dw.Wschodni (Kijowska)
1001	07	Kijowska	1203	52.250228	21.043690	Z\\u0105bkowska
1001	08	Kijowska	1203	52.249944	21.044087	Dw.Wschodni (Kijowska)
1001	88	Kijowska	1203	52.249944	21.044087	Dw.Wschodni (Kijowska)
1002	01	Z\\u0105bkowska	2201	52.251325	21.038457	Kijowska
1002	02	Z\\u0105bkowska	2201	52.251790	21.038592	Dw.Wile\\u0144ski
1002	03	Z\\u0105bkowska	2201	52.251616	21.038379	Kijowska
1002	04	Z\\u0105bkowska	2201	52.251880	21.038002	Dw.Wile\\u0144ski
1002	06	Z\\u0105bkowska	2201	52.253108	21.036732	Dw.Wile\\u0144ski
1003	01	Dw.Wile\\u0144ski	2201	52.253739	21.035454	Z\\u0105bkowska
1003	02	Dw.Wile\\u0144ski	2201	52.255298	21.034611	Wile\\u0144ska
1003	03	Dw.Wile\\u0144ski	0123	52.254118	21.033248	Park Praski
1003	04	Dw.Wile\\u0144ski	0123	52.255099	21.036174	Szwedzka
1003	05	Dw.Wile\\u0144ski	0123	52.254287	21.033324	Park Praski
1003	06	Dw.Wile\\u0144ski	0123	52.256048	21.038309	______________________________
1003	07	Dw.Wile\\u0144ski	2201	52.253857	21.035613	Z\\u0105bkowska
1003	08	Dw.Wile\\u0144ski	2201	52.255370	21.034193	11 Listopada
1003	09	Dw.Wile\\u0144ski	2501	52.255999	21.035241	Targowa
1003	10	Dw.Wile\\u0144ski	2501	52.255856	21.035227	______________________________
1003	11	Dw.Wile\\u0144ski	null	52.256139	21.035580	null
1003	12	Dw.Wile\\u0144ski	2501	52.255985	21.035521	______________________________
1003	13	Dw.Wile\\u0144ski	null	52.256291	21.035926	null
1003	14	Dw.Wile\\u0144ski	2501	52.256246	21.036138	______________________________
1004	01	Ratuszowa-ZOO	1101	52.256614	21.028536	Dw.Wile\\u0144ski
1004	02	Ratuszowa-ZOO	1101	52.257011	21.028103	pl.Hallera
1004	04	Ratuszowa-ZOO	null	52.255951	21.027758	null
1004	05	Ratuszowa-ZOO	null	52.255816	21.029591	null
1004	06	Ratuszowa-ZOO	null	52.255522	21.029812	null
1004	71	Ratuszowa-ZOO	null	52.255870	21.029455	______________________________
1005	01	pl.Hallera	1101	52.258094	21.027097	\\u015bw.Cyryla i Metodego
1005	02	pl.Hallera	1101	52.260034	21.024845	______________________________
1005	03	pl.Hallera	1101	52.259193	21.025233	Ratuszowa-ZOO
1005	04	pl.Hallera	1101	52.258983	21.025560	rondo Starzy\\u0144skiego
1005	05	pl.Hallera	0012	52.259699	21.025992	rondo Starzy\\u0144skiego
1005	06	pl.Hallera	0012	52.259900	21.028465	D\\u0105browszczak\\u00f3w
1005	07	pl.Hallera	0012	52.261451	21.029709	Jagiello\\u0144ska
1005	08	pl.Hallera	0012	52.260974	21.030804	D\\u0105browszczak\\u00f3w
1005	09	pl.Hallera	0012	52.259662	21.027361	D\\u0105browszczak\\u00f3w
1005	10	pl.Hallera	0012	52.259771	21.027364	______________________________
1005	11	pl.Hallera	0012	52.259600	21.027130	D\\u0105browszczak\\u00f3w
1005	12	pl.Hallera	null	52.259870	21.026924	null
1005	18	pl.Hallera	0012	52.259927	21.027177	D\\u0105browszczak\\u00f3w
1006	01	rondo Starzy\\u0144skiego	2001	52.263615	21.019547	Wybrze\\u017ce Helskie
1006	02	rondo Starzy\\u0144skiego	2001	52.263264	21.020062	Namys\\u0142owska
1006	03	rondo Starzy\\u0144skiego	2001	52.263453	21.019762	Wybrze\\u017ce Helskie
1006	04	rondo Starzy\\u0144skiego	2001	52.263465	21.020062	Namys\\u0142owska
1006	05	rondo Starzy\\u0144skiego	1101	52.263049	21.021071	pl.Hallera
1006	06	rondo Starzy\\u0144skiego	1101	52.263146	21.021061	Starzy\\u0144skiego
1006	07	rondo Starzy\\u0144skiego	2001	52.264116	21.022528	Wybrze\\u017ce Helskie
1006	08	rondo Starzy\\u0144skiego	2001	52.264224	21.022909	Namys\\u0142owska
1006	09	rondo Starzy\\u0144skiego	1101	52.262572	21.021846	pl.Hallera
1006	10	rondo Starzy\\u0144skiego	1101	52.262745	21.022003	Starzy\\u0144skiego
1006	12	rondo Starzy\\u0144skiego	2001	52.264087	21.023168	Namys\\u0142owska
1007	01	Gol\\u0119dzin\\u00f3w	1101	52.266656	21.020014	rondo Starzy\\u0144skiego
1007	02	Gol\\u0119dzin\\u00f3w	1101	52.266819	21.020003	PIMot
1007	03	Gol\\u0119dzin\\u00f3w	1101	52.266739	21.020309	rondo Starzy\\u0144skiego
1007	04	Gol\\u0119dzin\\u00f3w	1101	52.266724	21.020689	PIMot
1008	01	PIMot	1101	52.269904	21.017729	rondo Starzy\\u0144skiego
1008	02	PIMot	1101	52.270821	21.017146	\\u015aliwice
1008	03	PIMot	1101	52.270517	21.016711	Gol\\u0119dzin\\u00f3w
1008	04	PIMot	1101	52.270007	21.017369	Batalionu Plater\\u00f3wek
1009	01	Batalionu Plater\\u00f3wek	1101	52.273735	21.014418	PIMot
1009	02	Batalionu Plater\\u00f3wek	1101	52.273851	21.014401	\\u015aliwice
1010	01	\\u015aliwice	1101	52.278146	21.011972	PIMot
1010	02	\\u015aliwice	1101	52.278418	21.012260	Budzi\\u0144skiej-Tylickiej
1010	03	\\u015aliwice	1101	52.278018	21.011818	Batalionu Plater\\u00f3wek
1010	04	\\u015aliwice	1101	52.278304	21.011682	Budzi\\u0144skiej-Tylickiej
1011	01	Budzi\\u0144skiej-Tylickiej	1101	52.282073	21.009617	\\u015aliwice
1011	02	Budzi\\u0144skiej-Tylickiej	1101	52.281939	21.010061	Dyrekcja FSO
1011	03	Budzi\\u0144skiej-Tylickiej	1101	52.281954	21.009401	\\u015aliwice
1011	04	Budzi\\u0144skiej-Tylickiej	1101	52.282102	21.009361	Dyrekcja FSO
1012	01	Dyrekcja FSO	1101	52.286644	21.006507	Budzi\\u0144skiej-Tylickiej
1012	02	Dyrekcja FSO	1101	52.286790	21.006862	\\u017bera\\u0144 FSO
1012	03	Dyrekcja FSO	1101	52.287093	21.005765	Budzi\\u0144skiej-Tylickiej
1012	04	Dyrekcja FSO	1101	52.286796	21.006136	\\u017bera\\u0144 FSO
1013	01	\\u017bera\\u0144 FSO	1101	52.289797	21.003259	Dyrekcja FSO
1013	02	\\u017bera\\u0144 FSO	1514	52.293770	20.999712	Kana\\u0142 \\u017bera\\u0144ski
1013	03	\\u017bera\\u0144 FSO	2205	52.290679	21.002777	most Grota-Roweckiego
1013	04	\\u017bera\\u0144 FSO	2205	52.290331	21.003379	PKP Toru\\u0144ska
1013	05	\\u017bera\\u0144 FSO	1101	52.290408	21.002175	Dyrekcja FSO
1013	06	\\u017bera\\u0144 FSO	1101	52.290496	21.002229	Dyrekcja FSO
1013	07	\\u017bera\\u0144 FSO	null	52.290526	21.002311	null
1013	08	\\u017bera\\u0144 FSO	1101	52.290052	21.002401	Dyrekcja FSO
1013	09	\\u017bera\\u0144 FSO	1514	52.291140	21.000905	Kana\\u0142 \\u017bera\\u0144ski
1013	10	\\u017bera\\u0144 FSO	1514	52.291224	21.000818	Kana\\u0142 \\u017bera\\u0144ski
1013	11	\\u017bera\\u0144 FSO	1514	52.291324	21.000759	Marywilska
1013	12	\\u017bera\\u0144 FSO	1514	52.291396	21.000301	PKP Toru\\u0144ska
1013	13	\\u017bera\\u0144 FSO	1514	52.291486	21.000238	PKP Toru\\u0144ska
1013	14	\\u017bera\\u0144 FSO	1514	52.291485	21.001030	______________________________
1014	01	EC \\u017bera\\u0144	1514	52.295347	20.997471	\\u017bera\\u0144 FSO
1015	01	Kana\\u0142 \\u017bera\\u0144ski	1514	52.299240	20.993479	EC \\u017bera\\u0144
1015	02	Kana\\u0142 \\u017bera\\u0144ski	1514	52.299600	20.993488	Konwaliowa
1016	01	Konwaliowa	1514	52.302715	20.989802	Kana\\u0142 \\u017bera\\u0144ski
1016	02	Konwaliowa	1514	52.304190	20.988688	P\\u0142ochoci\\u0144ska
1016	03	Konwaliowa	2844	52.303160	20.988337	Klembowska
1017	01	P\\u0142ochoci\\u0144ska	1514	52.307248	20.983925	Konwaliowa
1017	02	P\\u0142ochoci\\u0144ska	1514	52.308804	20.982744	Ekspresowa
1017	04	P\\u0142ochoci\\u0144ska	1839	52.308290	20.984730	Wartka
1018	01	Ekspresowa	1514	52.311634	20.978492	P\\u0142ochoci\\u0144ska
1018	02	Ekspresowa	1514	52.313136	20.977930	Obrazkowa
1018	04	Ekspresowa	0604	52.312714	20.979399	Polfa
1019	01	Obrazkowa	1514	52.315476	20.975587	Ekspresowa
1019	02	Obrazkowa	1514	52.317148	20.975301	Bia\\u0142o\\u0142\\u0119ka-Ratusz
1019	03	Obrazkowa	1992	52.315760	20.973115	\\u015awiderska
1020	01	Bia\\u0142o\\u0142\\u0119ka-Ratusz	1514	52.320610	20.972121	Obrazkowa
1020	02	Bia\\u0142o\\u0142\\u0119ka-Ratusz	1514	52.321859	20.971791	Braci Zawadzkich
1020	03	Bia\\u0142o\\u0142\\u0119ka-Ratusz	2108	52.320584	20.970690	Milenijna
1021	01	Drogowa	1514	52.326982	20.967982	Braci Zawadzkich
1021	02	Drogowa	1514	52.327786	20.968033	Klasyk\\u00f3w
1022	01	Klasyk\\u00f3w	1514	52.330805	20.965765	Drogowa
1022	02	Klasyk\\u00f3w	1514	52.332124	20.965189	Henryk\\u00f3w
1022	04	Klasyk\\u00f3w	1233	52.331801	20.966780	Krokwi
1022	52	Klasyk\\u00f3w	null	52.332662	20.964473	null
1023	01	Henryk\\u00f3w	1514	52.334167	20.962165	Klasyk\\u00f3w
1023	02	Henryk\\u00f3w	1514	52.335592	20.961119	Winnica
1023	03	Henryk\\u00f3w	1517	52.333901	20.960209	Ch\\u0119ci\\u0144ska
1023	04	Henryk\\u00f3w	1517	52.335386	20.962403	Czeremchowa
1024	01	Winnica	1514	52.337473	20.958266	Henryk\\u00f3w
1024	02	Winnica	1514	52.338710	20.957452	Poet\\u00f3w
1025	01	Poet\\u00f3w	1514	52.343160	20.951680	Winnica
1025	02	Poet\\u00f3w	1514	52.344138	20.951419	D\\u0105br\\u00f3wka Szlachecka
1025	04	Poet\\u00f3w	1879	52.343810	20.952118	Animuszu
1026	01	D\\u0105br\\u00f3wka Szlachecka	1514	52.346283	20.949042	Henryk\\u00f3w
1026	02	D\\u0105br\\u00f3wka Szlachecka	1514	52.347733	20.948461	Aluzyjna
1027	01	Buk\\u00f3w	1514	52.355420	20.941415	Aluzyjna
1027	02	Buk\\u00f3w	1514	52.356470	20.940964	Buchnik
1027	03	Buk\\u00f3w	null	52.355433	20.939958	null
1027	04	Buk\\u00f3w	1514	52.356339	20.941323	D\\u0119bowa
1028	01	Dw.Wschodni (Kijowska)	1203	52.252780	21.049991	Targowa
1028	02	Dw.Wschodni (Kijowska)	1203	52.252937	21.050619	Zajezdnia Praga
1028	02	Dw.Wschodni (Kijowska)	1203	52.252980	21.050758	Zajezdnia Praga
1028	02	Dw.Wschodni (Kijowska)	1203	52.252981	21.050758	Zajezdnia Praga
1028	03	Dw.Wschodni (Kijowska)	1203	52.252881	21.052101	Z\\u0105bkowska
1028	04	Dw.Wschodni (Kijowska)	1203	52.252766	21.051751	Z\\u0105bkowska
1028	05	Dw.Wschodni (Kijowska)	1203	52.252538	21.051028	Z\\u0105bkowska
1028	06	Dw.Wschodni (Kijowska)	1203	52.252956	21.052035	Kijowska
1028	07	Dw.Wschodni (Kijowska)	1203	52.252847	21.051689	Z\\u0105bkowska
1028	08	Dw.Wschodni (Kijowska)	1203	52.253126	21.051878	______________________________
1028	09	Dw.Wschodni (Kijowska)	1203	52.253024	21.051529	______________________________
1028	10	Dw.Wschodni (Kijowska)	1203	52.252804	21.050848	______________________________
1028	11	Dw.Wschodni (Kijowska)	1203	52.253025	21.050033	Targowa
1028	12	Dw.Wschodni (Kijowska)	1203	52.253030	21.052550	______________________________
1028	13	Dw.Wschodni (Kijowska)	1203	52.252387	21.050526	______________________________
1028	15	Dw.Wschodni (Kijowska)	1203	52.252829	21.049945	Targowa
1028	16	Dw.Wschodni (Kijowska)	2236	52.254257	21.055520	M\\u0142yn Michla
1028	71	Dw.Wschodni (Kijowska)	1203	52.254081	21.054371	______________________________
1029	01	Zajezdnia Praga	1202	52.256488	21.053229	Dw.Wschodni (Kijowska)
1029	02	Zajezdnia Praga	0124	52.256047	21.052793	Wojnicka
1030	01	Wojnicka	1202	52.257407	21.056336	Zajezdnia Praga
1030	02	Wojnicka	1202	52.257021	21.055144	Kaw\\u0119czy\\u0144ska-Bazylika
1031	01	Kaw\\u0119czy\\u0144ska-Bazylika	1202	52.258274	21.059237	Wojnicka
1031	02	Kaw\\u0119czy\\u0144ska-Bazylika	1202	52.258155	21.059643	Wojnicka
1031	03	Kaw\\u0119czy\\u0144ska-Bazylika	1202	52.258106	21.059661	Wojnicka
1032	01	Markowska	2608	52.254576	21.044862	Targowa
1032	02	Markowska	2608	52.253935	21.042536	Korsaka
1032	52	Markowska	null	52.254451	21.044743	Korsaka
1033	01	Korsaka	1909	52.256384	21.050026	Markowska
1033	02	Korsaka	2608	52.255108	21.048532	\\u015anie\\u017cna
1034	01	\\u015anie\\u017cna	1909	52.259741	21.052788	Korsaka
1034	02	\\u015anie\\u017cna	1909	52.258777	21.052190	Wo\\u0142omi\\u0144ska
1035	01	Naczelnikowska	1613	52.263438	21.057143	Wo\\u0142omi\\u0144ska
1035	02	Naczelnikowska	1613	52.263298	21.057105	Ksi\\u0119cia Ziemowita
1036	01	Siarczana	2609	52.262169	21.063721	Ksi\\u0119cia Ziemowita
1036	02	Siarczana	2609	52.261393	21.066248	Zabraniecka-Magazyny
1036	03	Siarczana	2236	52.261399	21.064340	M\\u0142yn Michla
1037	01	Zabraniecka-Magazyny	2609	52.261176	21.067406	Siarczana
1037	02	Zabraniecka-Magazyny	2609	52.260944	21.068113	Zabraniecka-Bocznica
1038	01	Zabraniecka-Bocznica	2609	52.260757	21.071933	Zabraniecka-Magazyny
1038	02	Zabraniecka-Bocznica	2609	52.260785	21.073665	Ksi\\u0119\\u017cnej Anny
1039	01	Ksi\\u0119\\u017cnej Anny	2609	52.260909	21.075939	Zabraniecka-Bocznica
1039	02	Ksi\\u0119\\u017cnej Anny	2609	52.260617	21.077580	Matuszewska
1039	03	Ksi\\u0119\\u017cnej Anny	2991	52.261307	21.077520	Nie\\u015bwieska
1040	01	Matuszewska	2609	52.260428	21.083880	Ksi\\u0119\\u017cnej Anny
1040	02	Matuszewska	2609	52.260539	21.085718	\\u0141ubinowa
1041	01	Zabraniecka	2609	52.260747	21.087538	Matuszewska
1041	02	Zabraniecka	2609	52.260575	21.089473	\\u0141ubinowa
1041	04	Zabraniecka	2301	52.261372	21.088605	Utrata-Urz\\u0105d Celny
1042	01	\\u0141ubinowa	2609	52.260457	21.094609	Matuszewska
1042	02	\\u0141ubinowa	0810	52.260275	21.096573	Utrata
1043	01	Utrata	0810	52.260614	21.100661	\\u0141ubinowa
1044	01	Utrata-Urz\\u0105d Celny	2301	52.264701	21.093459	Matuszewska
1044	02	Utrata-Urz\\u0105d Celny	2301	52.264549	21.093224	\\u0141ubinowa
1045	01	Chemiczna	1240	52.263725	21.063213	Zabraniecka
1045	02	Chemiczna	1240	52.263887	21.063816	Hutnicza
1046	01	Hutnicza	1240	52.265535	21.067592	Chemiczna
1046	02	Hutnicza	1240	52.266190	21.069329	Rzeczna
1047	01	Rzeczna	1240	52.267334	21.071830	Hutnicza
1047	02	Rzeczna	1240	52.268134	21.074056	Bukowiecka
1047	03	Rzeczna	1975	52.268438	21.072278	Radzymi\\u0144ska
1047	04	Rzeczna	2990	52.267080	21.073577	Nie\\u015bwieska
1048	01	Bukowiecka	1240	52.269907	21.077962	Rzeczna
1048	02	Bukowiecka	2039	52.270670	21.080010	Wierna
1049	01	Jesiotrowa	2039	52.273810	21.087157	Wierna
1049	02	Jesiotrowa	null	52.273740	21.087380	null
1050	01	Lniana	0249	52.273543	21.091219	Jesiotrowa
1050	02	Lniana	0249	52.272916	21.091739	Elsner\\u00f3w
1051	01	Elsner\\u00f3w	0249	52.270976	21.093753	Lniana
1052	01	Rzeszotarskiej	0123	52.257087	21.040029	Dw.Wile\\u0144ski
1052	02	Rzeszotarskiej	0123	52.257499	21.041521	Szwedzka
1053	01	Szwedzka	0123	52.259901	21.046392	Rzeszotarskiej
1053	02	Szwedzka	0123	52.259525	21.046243	Piotra Skargi
1053	04	Szwedzka	2017	52.261616	21.045639	Stalowa
1053	05	Szwedzka	2002	52.261600	21.044480	Szwedzka
1053	05	Szwedzka	2002	52.261531	21.044290	Szwedzka
1053	07	Szwedzka	2017	52.261020	21.046148	al.\\
1053	57	Szwedzka	null	52.260785	21.046442	null
1054	01	Piotra Skargi	1909	52.266532	21.058383	al.\\
1054	02	Piotra Skargi	1909	52.266587	21.058880	Gorzykowska
1055	01	Gorzykowska	1909	52.268593	21.060081	Piotra Skargi
1055	02	Gorzykowska	1909	52.269527	21.061291	Bie\\u017cu\\u0144ska
1055	04	Gorzykowska	0816	52.269354	21.059748	Myszkowska
1056	01	Bie\\u017cu\\u0144ska	1909	52.272327	21.063163	Gorzykowska
1056	02	Bie\\u017cu\\u0144ska	1909	52.273342	21.064440	gen.Rozwadowskiego
1056	03	Bie\\u017cu\\u0144ska	2206	52.273412	21.061808	Metro Trocka
1056	83	Bie\\u017cu\\u0144ska	null	52.273412	21.061808	null
1057	01	J\\u00f3rskiego	1909	52.276400	21.066470	gen.Rozwadowskiego
1057	02	J\\u00f3rskiego	1909	52.277512	21.067813	Ko\\u015bcieliska
1057	04	J\\u00f3rskiego	1103	52.277167	21.066325	\\u0141okietka
1058	01	Ko\\u015bcieliska	1909	52.279579	21.069075	J\\u00f3rskiego
1058	02	Ko\\u015bcieliska	1909	52.281107	21.070773	Tu\\u017cycka
1058	04	Ko\\u015bcieliska	2224	52.280062	21.070686	Krzesiwa
1058	04	Ko\\u015bcieliska	2224	52.280063	21.070686	Krzesiwa
1059	01	Tu\\u017cycka	1909	52.282864	21.071784	Ko\\u015bcieliska
1059	02	Tu\\u017cycka	1909	52.284455	21.073540	M\\u0142odzie\\u0144cza
1060	01	M\\u0142odzie\\u0144cza	1909	52.286336	21.074692	Tu\\u017cycka
1060	02	M\\u0142odzie\\u0144cza	1512	52.287379	21.074864	Codzienna
1060	02	M\\u0142odzie\\u0144cza	1512	52.287382	21.074856	Codzienna
1060	03	M\\u0142odzie\\u0144cza	1404	52.286622	21.076729	Potulicka
1060	04	M\\u0142odzie\\u0144cza	1909	52.287747	21.076190	Krynoliny
1061	01	Codzienna	1512	52.290664	21.069807	Radzymi\\u0144ska
1061	02	Codzienna	1512	52.290255	21.070583	\\u015bw.Wincentego
1062	01	Bohuszewicz\\u00f3wny	1214	52.292078	21.061719	Codzienna
1062	02	Bohuszewicz\\u00f3wny	1214	52.292155	21.060605	Przy Grodzisku
1063	01	Zacisze	0310	52.286228	21.063395	Czerwi\\u0144ska
1063	02	Zacisze	0310	52.285954	21.063051	Kana\\u0142 Br\\u00f3dnowski
1064	01	Lewin\\u00f3w	1404	52.286596	21.086548	Potulicka
1064	02	Lewin\\u00f3w	1404	52.286305	21.089552	Klamrowa
1064	03	Lewin\\u00f3w	1404	52.286555	21.087869	Potulicka
1065	01	Klamrowa	1404	52.286357	21.093364	Lewin\\u00f3w
1065	02	Klamrowa	1404	52.286120	21.095206	----------- Z\\u0104BKI ------------
1066	01	In\\u017cynierska	1001	52.258429	21.034529	Wile\\u0144ska
1066	02	In\\u017cynierska	1301	52.257882	21.034661	Stalowa
1066	03	In\\u017cynierska	1301	52.257610	21.034170	Targowa
1066	04	In\\u017cynierska	1301	52.257977	21.034632	Stalowa
1066	05	In\\u017cynierska	2002	52.258332	21.035712	D\\u0105browszczak\\u00f3w
1066	06	In\\u017cynierska	1904	52.258393	21.033340	D\\u0105browszczak\\u00f3w
1067	01	Konopacka	2002	52.259464	21.039320	In\\u017cynierska
1067	02	Konopacka	2002	52.259611	21.039768	\\u015arodkowa
1068	01	\\u015arodkowa	2101	52.259169	21.042536	Czynszowa
1069	01	Czynszowa	0301	52.260132	21.042926	Konopacka
1070	01	Kamienna	2017	52.264497	21.042260	Stalowa
1070	01	Kamienna	2017	52.264551	21.042194	Stalowa
1070	02	Kamienna	2017	52.265376	21.041338	11 Listopada
1071	01	Br\\u00f3dnowska	1301	52.263766	21.038261	Namys\\u0142owska
1071	02	Br\\u00f3dnowska	1301	52.264222	21.038481	rondo \\u017baba
1072	01	Harnasie	1904	52.260370	21.035886	In\\u017cynierska
1074	02	Darwina	1611	52.264094	21.033050	Starzy\\u0144skiego
1075	01	Namys\\u0142owska	2001	52.266818	21.030033	rondo Starzy\\u0144skiego
1075	02	Namys\\u0142owska	2001	52.266785	21.031266	rondo \\u017baba
1075	03	Namys\\u0142owska	2001	52.266893	21.030808	rondo Starzy\\u0144skiego
1075	04	Namys\\u0142owska	2001	52.267001	21.031325	rondo \\u017baba
1076	01	11 Listopada	1301	52.266563	21.037797	Br\\u00f3dnowska
1076	02	11 Listopada	2017	52.267046	21.038547	Kamienna
1077	01	rondo \\u017baba	2104	52.269314	21.038485	11 Listopada
1077	02	rondo \\u017baba	2104	52.269214	21.038952	Rogowska
1077	03	rondo \\u017baba	1701	52.269172	21.036939	Br\\u00f3dnowska
1077	04	rondo \\u017baba	1701	52.269483	21.036630	Staniewicka
1077	05	rondo \\u017baba	1701	52.269301	21.036352	Starzy\\u0144skiego
1077	06	rondo \\u017baba	1701	52.269523	21.036813	Staniewicka
1077	07	rondo \\u017baba	1701	52.269139	21.036872	Namys\\u0142owska
1077	58	rondo \\u017baba	null	52.268370	21.038483	null
1077	59	rondo \\u017baba	null	52.268611	21.038102	null
1078	01	Staniewicka	1701	52.272703	21.032576	rondo \\u017baba
1078	02	Staniewicka	1701	52.273903	21.031967	Po\\u017carowa
1078	03	Staniewicka	1701	52.273599	21.031907	rondo \\u017baba
1078	04	Staniewicka	1701	52.273952	21.031614	Po\\u017carowa
1079	01	Po\\u017carowa	1701	52.277687	21.027848	Staniewicka
1079	02	Po\\u017carowa	1701	52.279006	21.027433	Budowlana
1079	03	Po\\u017carowa	1701	52.278600	21.027361	Staniewicka
1079	04	Po\\u017carowa	1701	52.278037	21.027846	Budowlana
1079	05	Po\\u017carowa	1802	52.277975	21.026430	PKP Praga
1080	01	Budowlana	1701	52.280213	21.025979	Po\\u017carowa
1080	02	Budowlana	2510	52.281617	21.025505	Bartnicza
1080	03	Budowlana	1567	52.281021	21.026648	Po\\u017carowa
1080	04	Budowlana	1567	52.281143	21.027270	Julianowska
1080	06	Budowlana	1567	52.281132	21.026747	Rembieli\\u0144ska
1081	01	Boles\\u0142awicka	null	52.282803	21.033107	Odrow\\u0105\\u017ca
1081	02	Boles\\u0142awicka	1901	52.283525	21.034186	Bartnicza
1082	00	Julianowska	null	52.284307	21.033294	null
1082	01	Julianowska	1901	52.284879	21.032915	Budowlana
1082	02	Julianowska	1901	52.285142	21.032797	Bartnicza
1082	53	Julianowska	null	52.284233	21.033534	null
1082	54	Julianowska	null	52.285740	21.032591	null
1083	01	Rembieli\\u0144ska	0211	52.288112	21.029675	Wysockiego
1083	02	Rembieli\\u0144ska	2511	52.288458	21.031435	Chodecka
1083	03	Rembieli\\u0144ska	1901	52.288737	21.030278	Julianowska
1083	04	Rembieli\\u0144ska	1901	52.287994	21.030841	Poborza\\u0144ska
1083	06	Rembieli\\u0144ska	0211	52.288098	21.030107	______________________________
1084	01	Poborza\\u0144ska	1901	52.290453	21.029102	Bartnicza
1084	02	Poborza\\u0144ska	1901	52.289921	21.029526	Kondratowicza
1085	01	Kondratowicza	null	52.293450	21.026103	null
1085	02	Kondratowicza	null	52.293443	21.028365	null
1085	03	Kondratowicza	1901	52.293889	21.026742	Poborza\\u0144ska
1085	04	Kondratowicza	1901	52.293082	21.027366	Toru\\u0144ska
1085	05	Kondratowicza	null	52.292698	21.027752	null
1085	06	Kondratowicza	null	52.294074	21.026949	null
1085	53	Kondratowicza	null	52.292576	21.027946	null
1085	54	Kondratowicza	null	52.293153	21.027677	null
1086	01	Toru\\u0144ska	null	52.296728	21.024856	null
1086	02	Toru\\u0144ska	null	52.298021	21.024023	null
1086	03	Toru\\u0144ska	1901	52.296618	21.024676	Kondratowicza
1086	04	Toru\\u0144ska	1901	52.296821	21.024592	Annopol
1086	05	Toru\\u0144ska	2205	52.297334	21.023333	Pelcowizna
1086	06	Toru\\u0144ska	2205	52.297297	21.025316	\\u0141abiszy\\u0144ska
1087	01	Annopol	0104	52.298487	21.021703	Toru\\u0144ska
1087	02	Annopol	0104	52.298511	21.021790	Toru\\u0144ska
1087	03	Annopol	0104	52.298540	21.021882	Toru\\u0144ska
1087	04	Annopol	null	52.298571	21.022003	null
1088	01	Inow\\u0142odzka	null	52.300638	21.021807	null
1088	02	Inow\\u0142odzka	null	52.301604	21.021188	null
1088	03	Inow\\u0142odzka	0104	52.301462	21.021030	Toru\\u0144ska
1088	04	Inow\\u0142odzka	0104	52.300960	21.021472	Odlewnicza
1089	01	Odlewnicza	null	52.305149	21.018406	null
1089	03	Odlewnicza	0104	52.305118	21.018286	Inow\\u0142odzka
1089	04	Odlewnicza	0104	52.305542	21.018018	Faradaya
1089	05	Odlewnicza	1727	52.305630	21.017150	Faradaya
1089	52	Odlewnicza	0104	52.306267	21.017632	Faradaya
1090	01	Faradaya	0104	52.308341	21.015844	Odlewnicza
1090	02	Faradaya	0104	52.309369	21.015137	\\u017bera\\u0144 Wschodni
1090	53	Faradaya	0104	52.308453	21.015926	Odlewnicza
1090	54	Faradaya	0104	52.308083	21.016256	\\u017bera\\u0144 Wschodni
1091	01	\\u017bera\\u0144 Wschodni	0104	52.311005	21.012642	Faradaya
1091	02	\\u017bera\\u0144 Wschodni	null	52.311062	21.012595	null
1091	03	\\u017bera\\u0144 Wschodni	0104	52.311115	21.012548	Faradaya
1091	04	\\u017bera\\u0144 Wschodni	0104	52.310638	21.014370	______________________________
1091	06	\\u017bera\\u0144 Wschodni	0104	52.309909	21.015913	Szlachecka
1091	54	\\u017bera\\u0144 Wschodni	null	52.309863	21.014848	null
1091	71	\\u017bera\\u0144 Wschodni	0104	52.310297	21.014133	______________________________
1092	01	Fabryka Pomp	1526	52.303011	21.009646	Ch\\u0142odnia
1092	02	Fabryka Pomp	1526	52.303942	21.009157	Daniszewska
1092	04	Fabryka Pomp	1727	52.303544	21.010110	Faradaya
1093	01	Daniszewska	1526	52.306737	21.006890	Fabryka Pomp
1093	02	Daniszewska	1526	52.306604	21.007096	Marywilska-Las
1094	01	Marywilska-Las	1526	52.308760	21.005370	Daniszewska
1094	02	Marywilska-Las	1526	52.309456	21.004936	PKP \\u017bera\\u0144
1095	01	PKP \\u017bera\\u0144	1526	52.313755	21.001456	Marywilska-Las
1095	02	PKP \\u017bera\\u0144	1526	52.313943	21.001414	os.Marywilska
1095	03	PKP \\u017bera\\u0144	1839	52.313448	21.001382	Cementownia
1095	04	PKP \\u017bera\\u0144	1839	52.313614	21.002299	P\\u0142ytowa
